"~start_node_id","~start_node_labels","~start_node_property_name","~relationship_type","~end_node_id","~end_node_labels","~end_node_property_name"
"794","Author","Busart, Carl","WROTE_A_PAPER_WITH","10603","Author","Gangopadhyay, Aryya"
"168","Author","Ning, Zhenhu","WROTE_A_PAPER_WITH","9008","Author","Zhou, Caiqiu"
"428","Author","Chen, Jiahui","WROTE_A_PAPER_WITH","10401","Author","Ye, Min"
"509","Author","Khan, Muhammad Khurram","WROTE_A_PAPER_WITH","10701","Author","Xenofontos, Christos"
"178","Author","Liu, Xin","WROTE_A_PAPER_WITH","10748","Author","Zhou, Rui"
"1139","Author","Kumar, Neeraj","WROTE_A_PAPER_WITH","502","Author","Tripathi, Rakesh"
"10791","Author","Sharma, Sharad","WROTE_A_PAPER_WITH","638","Author","Singh, Aman"
"6300","Author","Liang, Qilian","WROTE_A_PAPER_WITH","655","Author","Sun, Songlin"
"10829","Author","Awasthi, Yogendra Kumar","WROTE_A_PAPER_WITH","413","Author","Singh, Himanshu"
"10837","Author","Balti, Elyes","WROTE_A_PAPER_WITH","107","Author","Rawat, Danda B."
"10866","Author","Allafi, Randa","WROTE_A_PAPER_WITH","242","Author","Gupta, Deepak"
"10877","Author","Hamdan, Mosab","WROTE_A_PAPER_WITH","107","Author","Rawat, Danda B."
"2282","Author","Cao, Zhigang","WROTE_A_PAPER_WITH","861","Author","Cui, Tao"
"9613","Author","Geng, Suiyan","WROTE_A_PAPER_WITH","477","Author","Zhou, Hongxi"
"203","Author","Zhang, Jun","WROTE_A_PAPER_WITH","10916","Author","Zhang, Mengting"
"361","Author","Lv, Zhihan","WROTE_A_PAPER_WITH","10943","Author","Wang, Qingjun"
"3719","Author","Kumar, Manoj","WROTE_A_PAPER_WITH","201","Author","Stephan, Thompson"
"4028","Author","Liu, Anfeng","WROTE_A_PAPER_WITH","120","Author","Wang, Kun"
"785","Author","Ni, Qiang","WROTE_A_PAPER_WITH","10993","Author","Sun, Yanjing"
"10994","Author","Chhimwal, Nitin","WROTE_A_PAPER_WITH","589","Author","Sharma, Abhay Kumar"
"36","Author","Shen, Yulong","WROTE_A_PAPER_WITH","11006","Author","Tang, Guoming"
"5100","Author","Balasubramanian, Venki","WROTE_A_PAPER_WITH","453","Author","Jhanjhi, N.Z."
"10121","Author","Hugl, Klaus","WROTE_A_PAPER_WITH","250","Author","Lunttila, Timo"
"789","Author","Xie, Guoqi","WROTE_A_PAPER_WITH","1946","Author","Zhang, Weizhe"
"9373","Author","Cao, Bin","WROTE_A_PAPER_WITH","361","Author","Lv, Zhihan"
"267","Author","Wang, Chonggang","WROTE_A_PAPER_WITH","11091","Author","Zhang, Tianrun"
"576","Author","Chen, Min","WROTE_A_PAPER_WITH","11094","Author","Yang, Jun"
"668","Author","HariKrishnan, S.","WROTE_A_PAPER_WITH","11100","Author","Kumar, M. Arun"
"11123","Author","Wang, Dongming","WROTE_A_PAPER_WITH","62","Author","You, Xiaohu"
"5353","Author","Sahoo, Bibhudatta","WROTE_A_PAPER_WITH","341","Author","Sahoo, Kshira Sagar"
"462","Author","Chang, Victor","WROTE_A_PAPER_WITH","11173","Author","Raghavendra, S."
"46","Author","Xu, Xiaolong","WROTE_A_PAPER_WITH","9937","Author","Yin, Xiaochun"
"134","Author","Wang, Junyu","WROTE_A_PAPER_WITH","11192","Author","Zheng, Li-Rong"
"79","Author","Han, Guangjie","WROTE_A_PAPER_WITH","60","Author","Zhang, Yu"
"627","Author","Guo, Song","WROTE_A_PAPER_WITH","11208","Author","Pan, Shengli"
"409","Author","Mohanty, Saraju P.","WROTE_A_PAPER_WITH","11211","Author","Rout, Bibhudutta"
"7","Author","Xu, Jie","WROTE_A_PAPER_WITH","11212","Author","Yuan, Hui"
"11240","Author","Huang, Haojun","WROTE_A_PAPER_WITH","787","Author","Zhang, Xu"
"11255","Author","Xiang, Yuhong","WROTE_A_PAPER_WITH","775","Author","Yang, Dong"
"4929","Author","Grise, Kathy","WROTE_A_PAPER_WITH","124","Author","Loh, Po-Shen"
"69","Author","Kang, Jiawen","WROTE_A_PAPER_WITH","5499","Author","Yu, Han"
"147","Author","Liu, Lei","WROTE_A_PAPER_WITH","11306","Author","Yuan, Xiaoming"
"40","Author","Metwally, Ahmed Sayed M.","WROTE_A_PAPER_WITH","10772","Author","Zhong, Yuting"
"11314","Author","Li, Tianyi","WROTE_A_PAPER_WITH","719","Author","Zhao, Kun"
"21","Author","Han, Zhu","WROTE_A_PAPER_WITH","7350","Author","Liang, Wei"
"807","Author","Isabona, Joseph","WROTE_A_PAPER_WITH","11321","Author","Rath, Mamata"
"508","Author","Das, Ashok Kumar","WROTE_A_PAPER_WITH","11324","Author","Thakur, Garima"
"733","Author","Gupta, Sachin Kumar","WROTE_A_PAPER_WITH","3240","Author","Sufian, Abu"
"462","Author","Chang, Victor","WROTE_A_PAPER_WITH","11329","Author","Sohal, Amandeep Singh"
"593","Author","Lyu, Yongqiang","WROTE_A_PAPER_WITH","10461","Author","Zhang, Hongming"
"627","Author","Guo, Song","WROTE_A_PAPER_WITH","1348","Author","Qiu, Xuesong"
"807","Author","Isabona, Joseph","WROTE_A_PAPER_WITH","11349","Author","Lee, Cheng-Chi"
"4573","Author","Dong, Peiran","WROTE_A_PAPER_WITH","553","Author","Ning, Zhaolong"
"11376","Author","Wu, Wenhao","WROTE_A_PAPER_WITH","62","Author","You, Xiaohu"
"910","Author","Lin, Lin","WROTE_A_PAPER_WITH","461","Author","Zhou, Jun"
"11394","Author","Liu, Yuhong","WROTE_A_PAPER_WITH","343","Author","Zhang, Peng"
"786","Author","Lu, Wenpeng","WROTE_A_PAPER_WITH","11408","Author","Yu, Rui"
"11419","Author","Alshamrani, Sultan S.","WROTE_A_PAPER_WITH","743","Author","Malik, Arun"
"542","Author","Abouhawwash, Mohamed","WROTE_A_PAPER_WITH","11425","Author","Venkatachalam, K."
"11478","Author","Du, Jianbo","WROTE_A_PAPER_WITH","627","Author","Guo, Song"
"60","Author","Zhang, Yu","WROTE_A_PAPER_WITH","3493","Author","Zhu, Fusheng"
"8839","Author","Braught, Grant","WROTE_A_PAPER_WITH","376","Author","Zeadally, Sherali"
"11560","Author","Xu, Hua","WROTE_A_PAPER_WITH","148","Author","Zhang, Ning"
"664","Author","Li, Jian","WROTE_A_PAPER_WITH","11561","Author","Wang, Haitao"
"11569","Author","Patil, Pravin P.","WROTE_A_PAPER_WITH","740","Author","Rao, S. Govinda"
"635","Author","Gao, Weiwei","WROTE_A_PAPER_WITH","3137","Author","Zhang, Wuxiong"
"2868","Author","Jiang, Hao","WROTE_A_PAPER_WITH","47","Author","Li, Beibei"
"8716","Author","Bai, Fenhua","WROTE_A_PAPER_WITH","700","Author","Huang, Lin"
"588","Author","Raj, Sundeep","WROTE_A_PAPER_WITH","11577","Author","Tripathi, Sandesh"
"11596","Author","Fan, Weibei","WROTE_A_PAPER_WITH","127","Author","Li, Jie"
"4089","Author","Hou, Rui","WROTE_A_PAPER_WITH","231","Author","Xing, Guanglin"
"509","Author","Khan, Muhammad Khurram","WROTE_A_PAPER_WITH","148","Author","Zhang, Ning"
"11622","Author","Lu, Yang","WROTE_A_PAPER_WITH","142","Author","Xiong, Ke"
"11635","Author","Deepika, N.","WROTE_A_PAPER_WITH","360","Author","Nam, Yunyoung"
"664","Author","Li, Jian","WROTE_A_PAPER_WITH","11656","Author","Zheng, Shuntian"
"434","Author","Wang, Cong","WROTE_A_PAPER_WITH","11657","Author","Zhou, Pengzhan"
"508","Author","Das, Ashok Kumar","WROTE_A_PAPER_WITH","11516","Author","Park, Yohan"
"482","Author","Chen, Bingcai","WROTE_A_PAPER_WITH","11686","Author","Yang, Xinjing"
"11706","Author","Weng, Liguo","WROTE_A_PAPER_WITH","809","Author","Yu, Bin"
"847","Author","Gupta, Shashi Kant","WROTE_A_PAPER_WITH","11738","Author","Tyagi, Priyanka"
"320","Author","Chen, Bo","WROTE_A_PAPER_WITH","11740","Author","Sun, Mingxin"
"9958","Author","Huang, Liang","WROTE_A_PAPER_WITH","326","Author","Ni, Kejie"
"650","Author","Bahk, Saewoong","WROTE_A_PAPER_WITH","11747","Author","Woo, Dongyeon"
"11753","Author","Bakshi, Sambit","WROTE_A_PAPER_WITH","870","Author","Muhammad, Khan"
"638","Author","Singh, Aman","WROTE_A_PAPER_WITH","3112","Author","Sodhro, Ali Hassan"
"533","Author","Chen, Chi-Yuan","WROTE_A_PAPER_WITH","5509","Author","Zhou, Yi"
"332","Author","Gui, Guan","WROTE_A_PAPER_WITH","7657","Author","Zhang, Xixi"
"11790","Author","Meenakshi, N.","WROTE_A_PAPER_WITH","15","Author","Ramamoorthi, Jaya Subalakshmi"
"11791","Author","Kumar, Geetansh","WROTE_A_PAPER_WITH","850","Author","Srivastava, Gautam"
"79","Author","Han, Guangjie","WROTE_A_PAPER_WITH","3326","Author","Rodrigues, Joel J. P. C."
"870","Author","Muhammad, Khan","WROTE_A_PAPER_WITH","11797","Author","Song, Bin"
"11805","Author","Fang, Zhengru","WROTE_A_PAPER_WITH","21","Author","Han, Zhu"
"153","Author","Kadry, Seifedine Nimer","WROTE_A_PAPER_WITH","3482","Author","Nagarajan, Senthil Murugan"
"193","Author","Lin, Jerry Chun-Wei","WROTE_A_PAPER_WITH","11816","Author","Zhang, Xuyun"
"11827","Author","Miao, Chunyan","WROTE_A_PAPER_WITH","494","Author","Shen, Xuemin"
"11849","Author","He, Shunfan","WROTE_A_PAPER_WITH","147","Author","Liu, Lei"
"11869","Author","Duan, Hancong","WROTE_A_PAPER_WITH","785","Author","Ni, Qiang"
"88","Author","Liao, Weixian","WROTE_A_PAPER_WITH","11875","Author","Salinas, Sergio"
"88","Author","Liao, Weixian","WROTE_A_PAPER_WITH","11882","Author","Xu, Guobin"
"10431","Author","Jaiswal, Amit Kumar","WROTE_A_PAPER_WITH","858","Author","Senapati, Dilip"
"4036","Author","Chen, Shu","WROTE_A_PAPER_WITH","21","Author","Han, Zhu"
"557","Author","Buyya, Rajkumar","WROTE_A_PAPER_WITH","11895","Author","Kwang, Lee Ching"
"576","Author","Chen, Min","WROTE_A_PAPER_WITH","11899","Author","Shen, Chien-wen"
"2258","Author","Fan, Lisheng","WROTE_A_PAPER_WITH","414","Author","Huang, Tiansheng"
"11924","Author","Naresh, E.","WROTE_A_PAPER_WITH","382","Author","Srinidhi, N.N."
"359","Author","Baskar, S.","WROTE_A_PAPER_WITH","11925","Author","Fouad, Hassan"
"689","Author","Ding, Wenbo","WROTE_A_PAPER_WITH","11930","Author","Zhang, Hengxi"
"3","Author","De, Debashis","WROTE_A_PAPER_WITH","7480","Author","Panigrahi, B.K."
"306","Author","Wang, Peng","WROTE_A_PAPER_WITH","911","Author","Wang, Xiang"
"11943","Author","Choi, Hyohyun","WROTE_A_PAPER_WITH","815","Author","Shon, Taeshik"
"91","Author","Duan, Yucong","WROTE_A_PAPER_WITH","9231","Author","Xue, Xiao"
"220","Author","Perera, Charith","WROTE_A_PAPER_WITH","12004","Author","Solaiman, Ellis"
"12005","Author","Alegavi, Sujata S.","WROTE_A_PAPER_WITH","459","Author","Gupta, Shiwani"
"12008","Author","Wen, Xu","WROTE_A_PAPER_WITH","562","Author","Zhao, Xinlong"
"7255","Author","Li, Peng","WROTE_A_PAPER_WITH","865","Author","Yang, Laurence Tianruo"
"2536","Author","Li, Zhannan","WROTE_A_PAPER_WITH","636","Author","Yang, Wei"
"353","Author","Moustafa, Nour","WROTE_A_PAPER_WITH","12034","Author","Sohrabi, Nasrin"
"12040","Author","Guo, Caili","WROTE_A_PAPER_WITH","21","Author","Han, Zhu"
"94","Author","Wang, He","WROTE_A_PAPER_WITH","12053","Author","Zhang, Cong"
"698","Author","Joshi, Piyush","WROTE_A_PAPER_WITH","12059","Author","Mahajan, Rupali"
"221","Author","Shyamsundar, R.K.","WROTE_A_PAPER_WITH","12060","Author","Strazdins, Peter"
"12076","Author","Pirmez, Luci","WROTE_A_PAPER_WITH","140","Author","Wei, Wei"
"192","Author","Li, Yuanfa","WROTE_A_PAPER_WITH","850","Author","Srivastava, Gautam"
"12174","Author","Cao, Ruohan","WROTE_A_PAPER_WITH","103","Author","Feng, Jim"
"711","Author","Arul, Rajakumar","WROTE_A_PAPER_WITH","8011","Author","Tariq, Usman"
"338","Author","Nie, Laisen","WROTE_A_PAPER_WITH","4193","Author","Obaidat, Mohammad S."
"1139","Author","Kumar, Neeraj","WROTE_A_PAPER_WITH","297","Author","Song, Houbing"
"12221","Author","Cai, Peijing","WROTE_A_PAPER_WITH","47","Author","Li, Beibei"
"232","Author","Bai, Lin","WROTE_A_PAPER_WITH","12240","Author","Liu, Meiqi"
"509","Author","Khan, Muhammad Khurram","WROTE_A_PAPER_WITH","12258","Author","Xia, Yongbo"
"9014","Author","Trivedi, Amit Ranjan","WROTE_A_PAPER_WITH","737","Author","Zhang, Fengchao"
"467","Author","Hou, Tianwei","WROTE_A_PAPER_WITH","12278","Author","Sun, Xin"
"2485","Author","Peters, Ian Marius","WROTE_A_PAPER_WITH","174","Author","Sarma, Sanjay E."
"12293","Author","Lee, Bongshin","WROTE_A_PAPER_WITH","694","Author","Thomaz, Edison"
"2102","Author","Lou, Wenjing","WROTE_A_PAPER_WITH","854","Author","Xiao, Yang"
"568","Author","Li, Xiang-Yang","WROTE_A_PAPER_WITH","12309","Author","Yuan, Mu"
"312","Author","Zhang, Songnian","WROTE_A_PAPER_WITH","12311","Author","Zhu, Hui"
"9228","Author","Bhoi, Sourav Kumar","WROTE_A_PAPER_WITH","453","Author","Jhanjhi, N.Z."
"7","Author","Xu, Jie","WROTE_A_PAPER_WITH","1260","Author","Zhang, Rui"
"9080","Author","Hao, Fei","WROTE_A_PAPER_WITH","818","Author","Loia, Vincenzo"
"6319","Author","Xiang, Haige","WROTE_A_PAPER_WITH","50","Author","Zhang, Lin"
"12339","Author","Gani, Abdullah","WROTE_A_PAPER_WITH","55","Author","Imran, Muhammad"
"12349","Author","Yassine, Abdulsalam","WROTE_A_PAPER_WITH","70","Author","Zhao, Ruihui"
"9416","Author","Chang, Lizhong","WROTE_A_PAPER_WITH","785","Author","Ni, Qiang"
"7866","Author","Chu, Lei","WROTE_A_PAPER_WITH","598","Author","Pei, Ling"
"12366","Author","Huang, Jingxuan","WROTE_A_PAPER_WITH","414","Author","Huang, Tiansheng"
"716","Author","Chen, Liming","WROTE_A_PAPER_WITH","5787","Author","Xia, Junjuan"
"12387","Author","Meng, Lin","WROTE_A_PAPER_WITH","455","Author","Zhou, Zhangbing"
"7136","Author","Xie, Xia","WROTE_A_PAPER_WITH","126","Author","Yang, Laurence T."
"487","Author","Lee, Boon-Giin","WROTE_A_PAPER_WITH","9575","Author","Wu, Renjie"
"12407","Author","Eze, Kelechi G.","WROTE_A_PAPER_WITH","83","Author","Foreman, Justin"
"723","Author","Miao, Xiren","WROTE_A_PAPER_WITH","12409","Author","Yin, Cunyi"
"429","Author","Ianni, Michele","WROTE_A_PAPER_WITH","9765","Author","Zheng, Yushan"
"3627","Author","Liu, Li","WROTE_A_PAPER_WITH","396","Author","Zhang, Wenbo"
"4611","Author","Mahapatra, Kamalakanta","WROTE_A_PAPER_WITH","409","Author","Mohanty, Saraju P."
"145","Author","Ku, Meng-Lin","WROTE_A_PAPER_WITH","12460","Author","Wang, Beibei"
"409","Author","Mohanty, Saraju P.","WROTE_A_PAPER_WITH","531","Author","Razaque, Abdul"
"876","Author","Lu, Rongxing","WROTE_A_PAPER_WITH","12134","Author","Zhang, Can"
"8328","Author","Bisht, Yashwant Singh","WROTE_A_PAPER_WITH","118","Author","Singh, Rajesh"
"12508","Author","Agarwal, Saurabh","WROTE_A_PAPER_WITH","201","Author","Stephan, Thompson"
"12470","Author","Shah, Nadir","WROTE_A_PAPER_WITH","840","Author","Wang, Lei"
"127","Author","Li, Jie","WROTE_A_PAPER_WITH","4439","Author","Wang, Xiaofeng"
"12527","Author","Gao, Demin","WROTE_A_PAPER_WITH","332","Author","Gui, Guan"
"12547","Author","Huang, Zhiyi","WROTE_A_PAPER_WITH","364","Author","Lyu, Haoze"
"165","Author","Liu, Wei","WROTE_A_PAPER_WITH","12553","Author","Liu, Xueqiao"
"636","Author","Yang, Wei","WROTE_A_PAPER_WITH","8918","Author","Yang, Yuan"
"462","Author","Chang, Victor","WROTE_A_PAPER_WITH","12558","Author","Darema, Frederica"
"751","Author","Xi, Wei","WROTE_A_PAPER_WITH","719","Author","Zhao, Kun"
"865","Author","Yang, Laurence Tianruo","WROTE_A_PAPER_WITH","6306","Author","Zhang, Yin"
"691","Author","Kapanigowda, Nithin Somehalli","WROTE_A_PAPER_WITH","3255","Author","Thammaiah, Ananthapadmanabha"
"10575","Author","Gu, Junhua","WROTE_A_PAPER_WITH","455","Author","Zhou, Zhangbing"
"65","Author","Chen, Sirui","WROTE_A_PAPER_WITH","12592","Author","Ng, Eddie Y.K."
"12604","Author","Guo, Shengnan","WROTE_A_PAPER_WITH","95","Author","Wang, Chao"
"292","Author","Chen, Shengyong","WROTE_A_PAPER_WITH","12611","Author","Liu, Ruyu"
"242","Author","Gupta, Deepak","WROTE_A_PAPER_WITH","11822","Author","Keswani, Bright"
"12626","Author","Huo, Liuwei","WROTE_A_PAPER_WITH","297","Author","Song, Houbing"
"700","Author","Huang, Lin","WROTE_A_PAPER_WITH","12635","Author","Kong, Yuyang"
"696","Author","Yao, Tianling","WROTE_A_PAPER_WITH","9491","Author","Zhang, Shuli"
"12681","Author","Chen, Chun-Hao","WROTE_A_PAPER_WITH","193","Author","Lin, Jerry Chun-Wei"
"827","Author","Alghamdi, Abdullah","WROTE_A_PAPER_WITH","5444","Author","Priyadarshini, R."
"790","Author","Chaurasiya, Vijay Kumar","WROTE_A_PAPER_WITH","7530","Author","Kumar, Manish"
"1676","Author","Gupta, Deepali","WROTE_A_PAPER_WITH","213","Author","Mutlu, Rahim"
"12718","Author","Chang, Yingxian","WROTE_A_PAPER_WITH","178","Author","Liu, Xin"
"12722","Author","Li, Zhongcui","WROTE_A_PAPER_WITH","850","Author","Srivastava, Gautam"
"851","Author","Feng, Yong","WROTE_A_PAPER_WITH","1378","Author","Yuan, Junshe"
"6391","Author","Hussien, Zaid Alaa","WROTE_A_PAPER_WITH","178","Author","Liu, Xin"
"7759","Author","Liu, Yuxin","WROTE_A_PAPER_WITH","297","Author","Song, Houbing"
"1011","Author","Wang, Cheng-Xiang","WROTE_A_PAPER_WITH","253","Author","Yang, Yang"
"12782","Author","Jiao, Dong","WROTE_A_PAPER_WITH","203","Author","Zhang, Jun"
"12799","Author","Agbley, Bless Lord Y.","WROTE_A_PAPER_WITH","859","Author","Uddin, M. Irfan"
"12802","Author","Liu, Zhusong","WROTE_A_PAPER_WITH","50","Author","Zhang, Lin"
"12803","Author","He, Donglin","WROTE_A_PAPER_WITH","509","Author","Khan, Muhammad Khurram"
"494","Author","Shen, Xuemin","WROTE_A_PAPER_WITH","924","Author","Yu, Wei"
"403","Author","Hitimana, Eric","WROTE_A_PAPER_WITH","12840","Author","Sibomana, Louis"
"12841","Author","Arshad, Noreen Izza","WROTE_A_PAPER_WITH","41","Author","Mohamad, Ummul Hanan"
"242","Author","Gupta, Deepak","WROTE_A_PAPER_WITH","12842","Author","Selvaraj, Pandiaraj"
"12843","Author","Aziz, Muhammad Adnan","WROTE_A_PAPER_WITH","840","Author","Wang, Lei"
"12844","Author","Ni, Zhiyu","WROTE_A_PAPER_WITH","434","Author","Wang, Cong"
"806","Author","Bebortta, Sujit","WROTE_A_PAPER_WITH","1071","Author","Tiwari, Prayag"
"12850","Author","Huang, Hongqing","WROTE_A_PAPER_WITH","50","Author","Zhang, Lin"
"5141","Author","Aledhari, Mohammed","WROTE_A_PAPER_WITH","850","Author","Srivastava, Gautam"
"12872","Author","Guo, Xiaotong","WROTE_A_PAPER_WITH","701","Author","Ren, Jing"
"1933","Author","Deng, Xiaoheng","WROTE_A_PAPER_WITH","195","Author","Hu, Yixiang"
"12919","Author","Wu, Min-You","WROTE_A_PAPER_WITH","331","Author","Zeng, Peng"
"2451","Author","Xie, Dongqing","WROTE_A_PAPER_WITH","717","Author","Zhou, Wen"
"12927","Author","Kong, Yongjun","WROTE_A_PAPER_WITH","114","Author","Zhang, Xiao"
"99","Author","Hua, Zhongyun","WROTE_A_PAPER_WITH","4797","Author","Zhao, Ruoyu"
"12944","Author","Kasahara, Shoji","WROTE_A_PAPER_WITH","36","Author","Shen, Yulong"
"1526","Author","Li, Qiang","WROTE_A_PAPER_WITH","783","Author","Wang, Cheng"
"12954","Author","Han, Jinsong","WROTE_A_PAPER_WITH","718","Author","Wang, Ge"
"557","Author","Buyya, Rajkumar","WROTE_A_PAPER_WITH","805","Author","Rodrigues, J.P.C."
"284","Author","He, Chen","WROTE_A_PAPER_WITH","761","Author","Yang, Kun"
"1834","Author","John, A.","WROTE_A_PAPER_WITH","850","Author","Srivastava, Gautam"
"13018","Author","Yang, Zhixing","WROTE_A_PAPER_WITH","60","Author","Zhang, Yu"
"13046","Author","Dubey, Mithilesh K.","WROTE_A_PAPER_WITH","118","Author","Singh, Rajesh"
"2766","Author","Ye, Ren-Jie","WROTE_A_PAPER_WITH","475","Author","Zhao, Ming"
"13057","Author","Cui, Shuyang","WROTE_A_PAPER_WITH","54","Author","Wu, Yue"
"21","Author","Han, Zhu","WROTE_A_PAPER_WITH","7875","Author","Jia, Ziye"
"534","Author","Iwendi, Celestine","WROTE_A_PAPER_WITH","1829","Author","Moqurrab, Syed Atif"
"664","Author","Li, Jian","WROTE_A_PAPER_WITH","12066","Author","Swami, Ananthram"
"462","Author","Chang, Victor","WROTE_A_PAPER_WITH","13087","Author","Constant, Nicholas"
"13102","Author","Xia, Baofei","WROTE_A_PAPER_WITH","317","Author","Zhang, Ying"
"13109","Author","Bin-Liaqat, Hannan","WROTE_A_PAPER_WITH","259","Author","Li, Mingchu"
"13110","Author","Chen, Yourong","WROTE_A_PAPER_WITH","189","Author","Yin, Zegao"
"7117","Author","Sun, Jianguo","WROTE_A_PAPER_WITH","295","Author","Zhang, Guoyin"
"13128","Author","Dogra, Roopali","WROTE_A_PAPER_WITH","626","Author","Rani, Shalli"
"3512","Author","Li, Feng","WROTE_A_PAPER_WITH","60","Author","Zhang, Yu"
"6806","Author","Jiang, Dingde","WROTE_A_PAPER_WITH","297","Author","Song, Houbing"
"572","Author","Anwar, Adnan","WROTE_A_PAPER_WITH","2448","Author","Band, Shahab S."
"1518","Author","Pang, Minghui","WROTE_A_PAPER_WITH","148","Author","Zhang, Ning"
"32","Author","Li, Wenzao","WROTE_A_PAPER_WITH","13179","Author","Liu, Hantao"
"13209","Author","Khalaf, Osamah Ibrahim","WROTE_A_PAPER_WITH","826","Author","Masud, Mehedi"
"104","Author","Liu, Jian","WROTE_A_PAPER_WITH","13215","Author","Liu, Shaoying"
"178","Author","Liu, Xin","WROTE_A_PAPER_WITH","13239","Author","Zhu, Ting"
"13240","Author","Xiang, Jianming","WROTE_A_PAPER_WITH","455","Author","Zhou, Zhangbing"
"10","Author","Eged, Bertalan","WROTE_A_PAPER_WITH","3891","Author","Schaich, Frank"
"1945","Author","Guizani, Mohsen","WROTE_A_PAPER_WITH","878","Author","Shetty, Sachin"
"5423","Author","He, Jia","WROTE_A_PAPER_WITH","433","Author","He, Yuan"
"557","Author","Buyya, Rajkumar","WROTE_A_PAPER_WITH","1311","Author","Haque, Muhammad Reazul"
"795","Author","Khan, Azim","WROTE_A_PAPER_WITH","2826","Author","Wang, Xin"
"668","Author","HariKrishnan, S.","WROTE_A_PAPER_WITH","13337","Author","Harish, N."
"13339","Author","Naeem, Muhammad","WROTE_A_PAPER_WITH","376","Author","Zeadally, Sherali"
"3300","Author","Devarajan, Malathi","WROTE_A_PAPER_WITH","844","Author","Vairavasundaram, Subramaniyaswamy"
"21","Author","Han, Zhu","WROTE_A_PAPER_WITH","13362","Author","Wang, Zibo"
"10308","Author","Lv, Zhuo","WROTE_A_PAPER_WITH","749","Author","Wang, Yunfan"
"9464","Author","Wang, Kai","WROTE_A_PAPER_WITH","606","Author","Zhang, Lifeng"
"13409","Author","Bandyopadhyay, Sourav","WROTE_A_PAPER_WITH","3","Author","De, Debashis"
"622","Author","Park, Youngho","WROTE_A_PAPER_WITH","2835","Author","Pundir, Sumit"
"8984","Author","Chen, Jian-Sen","WROTE_A_PAPER_WITH","165","Author","Liu, Wei"
"22","Author","Liu, Qiang","WROTE_A_PAPER_WITH","6194","Author","Zhang, Yitian"
"4547","Author","Gong, Wei","WROTE_A_PAPER_WITH","297","Author","Song, Houbing"
"428","Author","Chen, Jiahui","WROTE_A_PAPER_WITH","3125","Author","Liu, Yan"
"297","Author","Song, Houbing","WROTE_A_PAPER_WITH","13457","Author","Tian, Y."
"13458","Author","Ali, Khurshed","WROTE_A_PAPER_WITH","21","Author","Han, Zhu"
"533","Author","Chen, Chi-Yuan","WROTE_A_PAPER_WITH","893","Author","Liu, Gang"
"13478","Author","Leng, Supeng","WROTE_A_PAPER_WITH","230","Author","Ma, Maode"
